Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Mean Sea Level Pressure  [MSL];Total Precipitation  [sfc];Snowfall amount raw  [sfc];Total Cloud Cover  [sfc];High Cloud Cover  [high cld lay];Medium Cloud Cover  [mid cld lay];Low Cloud Cover  [low cld lay];Sunshine Duration  [sfc];Shortwave Radiation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd];Wind Speed  [80 m above gnd];Wind Direction  [80 m above gnd];Wind Speed  [900 mb];Wind Direction  [900 mb];Wind Gust  [sfc]
2018;01;07;14;00;22.07;17.00;1014.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;588.29;21.26;298.30;23.99;297.72;28.89;300.72;24.84
2018;01;07;15;00;22.15;16.00;1013.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;473.48;21.26;298.30;23.99;297.72;29.02;299.74;24.48
2018;01;07;16;00;21.80;17.00;1013.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;310.61;18.19;297.07;23.02;296.97;29.83;299.66;22.32
2018;01;07;17;00;20.34;21.00;1013.50;0.00;0.00;0.00;0.00;0.00;0.00;6.55;115.70;12.43;292.11;21.60;293.57;30.14;299.32;19.80
2018;01;07;18;00;19.12;22.00;1013.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.89;10.48;285.95;21.53;290.56;31.49;300.96;22.68
2018;01;07;19;00;18.14;24.00;1014.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.96;282.53;21.33;291.80;32.45;303.69;23.04
2018;01;07;20;00;16.99;26.00;1014.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.53;280.89;21.73;296.57;33.63;307.61;23.76
2018;01;07;21;00;15.57;28.00;1015.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.53;280.89;22.48;301.91;34.17;311.58;24.48
2018;01;07;22;00;14.01;31.00;1015.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.47;278.75;22.98;305.43;34.62;314.16;24.84
2018;01;07;23;00;12.57;34.00;1015.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.78;276.34;23.84;308.25;34.88;315.42;25.92
2018;01;08;00;00;11.44;36.00;1015.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.14;276.12;24.29;309.59;35.38;315.41;26.64
2018;01;08;01;00;10.50;38.00;1015.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.46;273.95;24.01;310.14;35.38;315.41;26.28
2018;01;08;02;00;9.64;39.00;1015.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.81;271.91;24.01;310.14;35.64;314.18;27.00
2018;01;08;03;00;8.86;40.00;1015.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.81;271.91;24.29;309.59;36.66;314.20;27.72
2018;01;08;04;00;8.19;42.00;1015.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.81;271.91;25.08;309.17;37.17;315.00;28.08
2018;01;08;05;00;7.58;43.00;1015.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.80;270.00;25.13;308.02;36.91;315.40;28.44
2018;01;08;06;00;7.01;44.00;1016.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.80;270.00;25.42;307.52;36.67;316.59;28.44
2018;01;08;07;00;6.52;45.00;1016.50;0.00;0.00;0.00;0.00;0.00;0.00;12.02;1.78;10.81;268.09;25.07;305.06;36.67;316.59;28.08
2018;01;08;08;00;7.94;43.00;1017.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;124.60;9.01;267.71;22.97;302.20;36.15;315.81;26.28
2018;01;08;09;00;11.64;36.00;1017.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;316.84;8.29;272.49;19.67;293.75;35.89;314.59;25.92
2018;01;08;10;00;15.52;27.00;1017.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;480.60;12.07;280.30;13.56;280.71;35.67;312.55;24.48
2018;01;08;11;00;18.99;22.00;1016.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;597.19;15.03;286.70;16.33;284.04;35.46;311.30;20.52
2018;01;08;12;00;21.38;17.00;1016.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;657.71;18.25;292.01;20.06;291.04;34.71;310.79;19.44
2018;01;08;13;00;22.66;15.00;1016.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;655.93;18.39;293.05;19.86;292.38;29.67;305.62;18.00
2018;01;08;14;00;23.36;13.00;1015.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;593.63;18.20;294.54;20.14;294.27;24.47;296.19;19.44
2018;01;08;15;00;23.50;13.00;1014.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;477.93;16.92;293.84;19.19;293.20;23.03;294.96;17.28
2018;01;08;16;00;23.15;14.00;1014.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;314.17;12.90;292.99;17.58;292.89;22.71;295.35;16.92
2018;01;08;17;00;20.83;20.00;1015.80;0.00;0.00;0.00;0.00;0.00;0.00;7.31;119.26;7.29;302.91;10.59;305.31;15.41;307.41;8.64
2018;01;08;18;00;19.96;21.00;1016.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.89;5.00;300.26;9.00;306.87;15.63;308.45;9.36
2018;01;08;19;00;19.19;22.00;1016.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.02;296.57;8.16;311.42;15.82;311.31;8.64
2018;01;08;20;00;18.43;23.00;1017.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.02;296.57;7.39;316.97;16.30;316.79;7.92
2018;01;08;21;00;17.61;24.00;1017.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.88;291.80;7.39;316.97;17.38;320.04;7.56
2018;01;08;22;00;16.72;26.00;1017.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.80;282.99;7.15;310.91;18.44;321.34;7.56
2018;01;08;23;00;15.76;27.00;1017.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.45;277.59;7.49;305.22;19.51;322.50;8.64
2018;01;09;00;00;14.70;29.00;1017.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.52;276.34;8.37;295.46;20.02;322.31;8.64
2018;01;09;01;00;13.69;30.00;1018.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.59;275.44;10.03;291.04;20.24;321.50;10.08
2018;01;09;02;00;12.34;32.00;1017.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.40;279.87;12.10;292.75;20.97;320.57;11.88
2018;01;09;03;00;10.83;35.00;1017.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.83;281.77;13.85;294.57;21.44;319.09;13.32
2018;01;09;04;00;9.39;39.00;1017.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.83;281.77;15.14;295.35;22.16;316.97;14.76
2018;01;09;05;00;8.29;41.00;1018.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.71;277.13;15.29;296.57;22.91;315.00;15.12
2018;01;09;06;00;7.46;43.00;1018.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.67;274.76;15.46;297.76;23.69;313.15;15.84
2018;01;09;07;00;6.84;44.00;1019.20;0.00;0.00;0.00;0.00;0.00;0.00;11.96;1.78;8.65;272.39;15.46;297.76;24.46;312.61;16.20
2018;01;09;08;00;7.93;43.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;124.60;7.20;270.00;14.65;297.82;24.97;312.66;15.48
2018;01;09;09;00;11.09;39.00;1020.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;317.73;4.38;260.54;14.01;295.91;25.50;311.57;14.40
2018;01;09;10;00;15.45;29.00;1020.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;481.49;8.91;284.04;9.61;282.99;25.81;309.91;15.48
2018;01;09;11;00;18.71;27.00;1019.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;598.97;10.04;284.53;10.31;282.09;26.55;310.60;14.40
2018;01;09;12;00;21.24;21.00;1018.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;659.49;13.71;293.20;14.24;290.73;27.78;312.37;14.40
2018;01;09;13;00;22.59;18.00;1018.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;658.60;14.81;295.94;15.79;294.23;25.77;311.04;13.68
2018;01;09;14;00;23.32;16.00;1017.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;596.30;15.46;297.76;16.75;298.22;20.99;300.96;14.40
2018;01;09;15;00;23.50;16.00;1016.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;481.49;14.83;299.05;16.43;298.81;20.50;300.62;15.48
2018;01;09;16;00;23.16;16.00;1015.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;317.73;12.10;300.38;15.81;300.07;21.37;302.62;14.76
2018;01;09;17;00;21.32;20.00;1016.80;0.00;0.00;0.00;0.00;0.00;0.00;8.08;122.82;9.18;295.56;13.85;297.90;25.78;324.09;14.04
2018;01;09;18;00;20.64;20.00;1017.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.89;8.09;290.85;14.17;297.22;26.57;324.37;11.88
2018;01;09;19;00;19.49;22.00;1017.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.86;285.95;14.65;297.82;27.58;324.03;15.84
2018;01;09;20;00;18.26;23.00;1017.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.77;283.39;14.83;299.05;29.30;322.99;16.56
2018;01;09;21;00;17.00;25.00;1017.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.99;277.77;15.63;298.93;30.53;322.18;18.00
2018;01;09;22;00;15.68;26.00;1018.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.00;270.00;17.23;296.03;30.65;319.76;19.80
2018;01;09;23;00;14.28;28.00;1018.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.36;270.00;19.32;296.57;30.89;319.25;21.60
2018;01;10;00;00;12.69;30.00;1018.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.72;270.00;21.26;298.30;30.61;318.81;23.40
2018;01;10;01;00;11.11;33.00;1018.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.08;270.00;22.97;302.20;30.56;316.91;24.84
2018;01;10;02;00;9.76;35.00;1018.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.45;271.97;23.98;305.84;32.34;316.35;25.92
2018;01;10;03;00;8.72;37.00;1018.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.81;271.91;24.34;308.40;34.11;315.00;26.64
2018;01;10;04;00;7.92;39.00;1018.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.81;271.91;24.29;309.59;35.64;314.18;27.36
2018;01;10;05;00;7.30;39.00;1018.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.80;270.00;25.08;309.17;36.92;313.81;26.28
2018;01;10;06;00;6.80;40.00;1018.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.16;270.00;25.64;308.16;37.71;312.68;28.08
2018;01;10;07;00;6.30;40.00;1019.10;0.00;0.00;0.00;0.00;0.00;0.00;11.92;1.78;11.16;270.00;26.28;306.09;38.21;312.71;28.80
2018;01;10;08;00;7.76;38.00;1019.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;126.38;9.72;270.00;25.36;304.59;37.95;313.08;28.08
2018;01;10;09;00;11.55;33.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;320.40;9.06;276.84;22.55;298.61;37.69;313.45;28.08
2018;01;10;10;00;16.00;24.00;1019.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;486.83;14.35;287.53;16.17;286.82;37.69;313.45;27.72
2018;01;10;11;00;19.76;19.00;1018.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;604.31;16.85;289.98;18.79;290.17;38.20;313.47;21.96
2018;01;10;12;00;22.48;14.00;1018.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;664.83;19.97;295.64;22.23;294.90;38.70;314.25;23.04
2018;01;10;13;00;23.98;12.00;1017.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;663.94;20.77;297.90;23.34;296.57;36.93;313.03;22.32
2018;01;10;14;00;24.64;11.00;1016.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;602.53;20.61;297.01;23.02;296.97;34.68;311.63;20.16
